Band Material,Band Name,Band Notes,Bezel,COSC Certified,Case Back,Case Dimensions,Case Material,Case Shape,Case Thickness,Clasp,Clasp Features,Clasp Notes,Color/Finish,Complications,Condition,Crystal,Dial Color,Edition,Lug Width,Movement,Screw-in Crown,Water Resistance,url
Stainless Steel,,,,,Solid,24.7mm X 36mm ,Stainless Steel,Oval,,Push Button Folding Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,White,,14mm,Quartz,No,30m/100ft,https://www.prestigetime.com/Longines-Equestrian-L6-142-0-13-6.html
Stainless Steel,,,,,Solid,24.7mm X 36mm ,Stainless Steel,Oval,,Push Button Folding Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,14mm,Quartz,No,30m/100ft,https://www.prestigetime.com/Longines-Equestrian-L6-142-0-71-6.html
Calfskin Leather,,,,,Solid,24.7mm X 36mm ,Stainless Steel,Oval,,Tang Buckle,,,Brown,,New/Unworn,Scratch Resistant Sapphire,Silver,,14mm,Quartz,No,30m/100ft,https://www.prestigetime.com/Longines-Equestrian-L6-142-0-71-2.html
Stainless Steel,Professional III,,Uni-Directional Rotating,,Solid,36mm ,Stainless Steel,Round,11.25mm,Folding Clasp With Safety Latch,Micro Adjustments (tool required),,Polished,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Black,,18mm,Automatic,Yes,200m/660ft,https://www.prestigetime.com/item/Breitling/Superocean-II-36/a17312c9%7Ebd91%7E179a.html
Stainless Steel,Professional III,,Uni-Directional Rotating,,Solid,36mm ,Stainless Steel,Round,11.25mm,Folding Clasp With Safety Latch,Micro Adjustments (tool required),,Polished,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,White,,18mm,Automatic,Yes,200m/660ft,https://www.prestigetime.com/item/Breitling/Superocean-II-36/a17312d2%7Ea775%7E179a.html
Fabric,,,,,Transparent,36.3mm ,Stainless Steel,Round,9.55mm,Tang Buckle,,,Grey,,New/Unworn,Scratch Resistant Sapphire,White,,18mm,Automatic,Yes,200m/660ft,https://www.prestigetime.com/Nomos-Glashutte-Ahoi-Neomatik-560.html
Stainless Steel,,,Uni-Directional Rotating,,Solid,36mm ,Stainless Steel,Round,10.2mm,Folding Clasp With Safety Latch,,,Brushed,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Mother of Pearl,,18mm,Quartz,Yes,200m/660ft,https://www.prestigetime.com/item/Breitling/Colt-Lady-36mm/a7438911%7Ea771%7E178a.html
Stainless Steel,,,Fixed,,Solid,27mm ,Stainless Steel,Round,8mm,Hidden Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50 meters,https://www.prestigetime.com/item/Baume-Mercier/Linea/10013.html
Stainless Steel,,,Fixed,,Solid,26mm ,Stainless Steel,Round,,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Black,,,Quartz,,30m/100ft,https://www.prestigetime.com/item/Bulgari/BVLGARI-BVLGARI-Quartz-26mm/bbl26bssd.html
Stainless Steel,,,Fixed,,Solid,28mm ,Stainless Steel,Round,,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,50m/150ft,https://www.prestigetime.com/item/Bulgari/Lucea-Quartz-28mm/lu28c6ssd.html
Stainless Steel,,,Fixed,,Solid,30mm ,Stainless Steel Brushed & Polished,Round,7.8mm,Hidden Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,50m/150ft,https://www.prestigetime.com/item/Ebel/New-Beluga-Lady/1216069.html
Stainless Steel,,,,,Solid,21.9mm X 34mm ,Stainless Steel,Oval,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Symphonette-Medium/L2.306.0.83.6.html
Stainless Steel,,,,,Solid,21.9mm X 34mm ,Stainless Steel,Oval,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Symphonette-Medium/L2.306.0.87.6.html
Alligator/Crocodile Leather,,,,,Transparent,36mm ,Stainless Steel,Round,10.74mm,Tang Buckle,,Stainless steel,Black,Moonphase,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,18mm,Automatic,No,30m/100ft,https://www.prestigetime.com/Montblanc-Boheme-Automatic-Moongarden-36mm-112556.html
Stainless Steel & Yellow Gold,,,Fixed,,Solid,30mm ,Stainless Steel & Yellow Gold,Round,,Deployant Clasp,,,Brushed & Polished,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/160ft.,https://www.prestigetime.com/item/Ebel/Ebel-Wave-Quartz-30mm/1216271.html
Rubber,,,,,Solid,36mm ,Stainless Steel,Round,,Tang Buckle,,,Orange,Chronograph,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,50m/165ft,https://www.prestigetime.com/item/Hermes/Clipper-Chrono-Quartz-GM-36mm/036081WW00.html
Stainless Steel,,,Fixed,Yes,Solid,32.7mm ,Stainless Steel,Round,9.5mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Blue,,,Automatic - Chronometer,No,30m/100ft,https://www.prestigetime.com/item/Omega/De-Ville-Prestige-Co-Axial-32-7/424.10.33.20.53.001.html
Stainless Steel,,,Fixed,,Transparent,25.5mm ,Stainless Steel,Round,9mm,Folding Clasp With Safety Latch,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Master-Automatic-25-5mm/L2.128.0.87.6.html
Alligator/Crocodile Leather,,,Fixed,,Solid,28mm ,Stainless Steel,Round,9mm,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,50m/150ft,https://www.prestigetime.com/item/Chopard/Imperiale-Quartz-28mm/388541-3001.html
Alligator/Crocodile Leather,,,None,,Solid,26mm X 26mm ,Stainless Steel,Square,,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Hermes/H-Hour-Quartz-Medium-MM/036814WW00.html
Alligator/Crocodile Leather,,,None,,Solid,26mm X 26mm ,Stainless Steel,Square,,Tang Buckle,,,Red,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Hermes/H-Hour-Quartz-Medium-MM/036811WW00.html
Alligator/Crocodile Leather,,,None,,Solid,26mm X 26mm ,Stainless Steel,Square,,Tang Buckle,,,Orange,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Hermes/H-Hour-Quartz-Medium-MM/036812WW00.html
Alligator/Crocodile Leather,,,None,,Solid,26mm X 26mm ,Stainless Steel,Square,,Tang Buckle,,,Pink,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/100ft,https://www.prestigetime.com/item/Hermes/H-Hour-Quartz-Medium-MM/036813WW00.html
Stainless Steel & Yellow Gold,,,Fixed,,Solid,27mm ,Stainless Steel & Yellow Gold,Round,,Hidden Folding Clasp,,,Brushed & Polished,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,,Quartz,No,50m/160ft.,https://www.prestigetime.com/item/Ebel/Ebel-Sport-Quartz-27mm/1216030.html
Leather,,"Natural Leather, Vegetable Tanned",,,Transparent,35mm ,Stainless Steel,Round,8.06mm,Tang Buckle,,,Beige,,New/Unworn,Scratch Resistant Sapphire,Champagne,,17mm,Automatic,No,30m/100ft,https://www.prestigetime.com/Nomos-Glashutte-Metro-Neomatik-35mm-1107-Champagner.html
Calfskin Leather,,X-Short,Fixed,,Solid,29mm X 29mm ,Stainless Steel,Square,,Tang Buckle,,,Brown,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/Hermes-Cape-Cod-Quartz-Medium-GM-044302ww00.html
Calfskin Leather,,X-Short,Fixed,,Solid,29mm X 29mm ,Stainless Steel,Square,,Tang Buckle,,,Brown,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/Hermes-Cape-Cod-Quartz-Medium-GM-044298ww00.html
Calfskin Leather,,X-Short,Fixed,,Solid,29mm X 29mm ,Stainless Steel,Square,,Tang Buckle,,,Orange,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/Hermes-Cape-Cod-Quartz-Medium-GM-044300ww00.html
Calfskin Leather,,X-Short,Fixed,,Solid,29mm X 29mm ,Stainless Steel,Square,,Tang Buckle,,,Blue,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/Hermes-Cape-Cod-Quartz-Medium-GM-044304ww00.html
Calfskin Leather,,X-Short,Fixed,,Solid,29mm X 29mm ,Stainless Steel,Square,,Tang Buckle,,,Purple,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/Hermes-Cape-Cod-Quartz-Medium-GM-044306ww00.html
Calfskin Leather,,X-Short,Fixed,,Solid,29mm X 29mm ,Stainless Steel,Square,,Tang Buckle,,,,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/Hermes-Cape-Cod-Quartz-Medium-GM-044308ww00.html
Stainless Steel,,,Fixed,,Solid,25mm X 30mm ,Stainless Steel,Rectangle,6.7mm,Hidden Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,30m/100ft.,https://www.prestigetime.com/item/Cartier/Tank-Francaise-Medium/wsta0005.html
Stainless Steel,,,Fixed,,Transparent,28mm ,Stainless Steel,Round,,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,100m/330ft,https://www.prestigetime.com/item/Tag-Heuer/Carrera-Automatic/war2415.ba0776.html
Stainless Steel,,,Fixed,,Solid,30mm ,Stainless Steel,Round,11.3mm,Push Button Folding Clasp,,,Brushed,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,Yes,150m,https://www.prestigetime.com/item/Omega/Aqua-Terra-Quartz-30mm/231.10.30.60.55.001.html
Stainless Steel,,,,,Solid,29mm ,Stainless Steel,Round,4.5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-29mm/L4.513.0.87.6.html
Stainless Steel,,,Fixed,Yes,Solid,32.7mm ,Stainless Steel,Round,9.5mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic - Chronometer,No,30m/100ft,https://www.prestigetime.com/item/Omega/De-Ville-Prestige-Co-Axial-32-7/424.10.33.20.05.001.html
Stainless Steel,,,Uni-Directional Rotating,,Solid,29.5mm ,Stainless Steel,Round,9mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,Yes,300m/1000ft,https://www.prestigetime.com/item/Longines/Conquest-Quartz-Ladies-29-5mm/L3.258.0.87.6.html
Stainless Steel & Rose Gold,,,,,Transparent,30mm ,Stainless Steel & Rose Gold,Round,9.94mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,No,50m/150ft,https://www.prestigetime.com/item/Baume-Mercier/Clifton-Automatic-30mm/10152.html
Stainless Steel,,,Fixed,,Transparent,30mm ,Stainless Steel,Round,9.8mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,50 meters,https://www.prestigetime.com/item/Baume-Mercier/Promesse-Automatic-30mm/10184.html
Stainless Steel,,,Fixed,,Solid,23.7mm X 29.65mm ,Stainless Steel,Rectangle,7mm,Hidden Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,50m/160ft.,https://www.prestigetime.com/item/Ebel/Brasilia-Mini/1216068.html
Stainless Steel & Rose Gold,,,Fixed,,Transparent,30mm ,Stainless Steel & Rose Gold,Round,9.8mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,No,50 meters,https://www.prestigetime.com/item/Baume-Mercier/Promesse-Automatic-30mm/10183.html
Stainless Steel,,,Fixed,,Solid,32mm ,Stainless Steel,Round,,Push Button Folding Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,100m/330ft,https://www.prestigetime.com/Tag-Heuer-Link-Quartz-32mm-wbc1316-ba0600.html
Stainless Steel,,,Fixed,,Solid,32mm ,Stainless Steel,Round,,Push Button Folding Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,Blue Mother of Pearl,,,Quartz,No,100m/330ft,https://www.prestigetime.com/Tag-Heuer-Link-Quartz-32mm-wbc1319-ba0600.html
Fabric,,,,,Transparent,36.3mm ,Stainless Steel,Round,9.55mm,Tang Buckle,,,Grey,,New/Unworn,Scratch Resistant Sapphire,Red,,18mm,Automatic,Yes,200m/660ft,https://www.prestigetime.com/Nomos-Glashutte-Ahoi-Neomatik-563-Signalrot.html
Stainless Steel,,,,,Solid,32mm ,Stainless Steel,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,30m/99ft,https://www.prestigetime.com/item/Hermes/Slim-d-Hermes-MM-Quartz-32mm/041707ww00.html
Stainless Steel,,,,,Solid,25mm ,Stainless Steel,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,30m/99ft,https://www.prestigetime.com/item/Hermes/Slim-d-Hermes-PM-Quartz-25mm/041736ww00.html
Stainless Steel,,,Fixed,,Solid,26mm ,Stainless Steel,Round,,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,,30m/100ft,https://www.prestigetime.com/item/Bulgari/BVLGARI-BVLGARI-Quartz-26mm/bbl26wssd.html
Stainless Steel,,,,,Solid,27mm ,Stainless Steel,Round,6.8mm,Hidden Folding Clasp,,,,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,12mm,Quartz,No,30m/100ft,https://www.prestigetime.com/Montblanc-Boheme-Date-Quartz-27mm-111209.html
Alligator/Crocodile Leather,,,Fixed,,Solid,36mm ,Stainless Steel,Round,10.5mm,Deployant Buckle,,,Brown,,New/Unworn,Scratch Resistant Sapphire,Grey,,,Automatic,Yes,60m/195ft,https://www.prestigetime.com/IWC-Pilot-s-Watch-Automatic-36-iw324001.html
Alligator/Crocodile Leather,,,Fixed,,Solid,36mm ,Stainless Steel,Round,10.5mm,Deployant Buckle,,,Brown,,New/Unworn,Scratch Resistant Sapphire,Brown,,,Automatic,Yes,60m/195ft,https://www.prestigetime.com/IWC-Pilot-s-Watch-Automatic-36-iw324009.html
Stainless Steel & Rose Gold,,,Fixed,,Transparent,28mm ,Stainless Steel & Rose Gold,Round,,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,100m/330ft,https://www.prestigetime.com/item/Tag-Heuer/Carrera-Automatic/war2452.bd0777.html
Stainless Steel,,,Fixed,,Transparent,33mm ,Stainless Steel,Round,8.65mm,Push Button Folding Clasp,,,,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,White,,,Automatic,No,30m/100ft,https://www.prestigetime.com/item/Zenith/Elite-Ultra-Thin-Lady-33mm/03.2310.679%7E38.m2310.html
Alligator/Crocodile Leather,,,Uni-Directional Rotating,,Solid,33mm ,Stainless Steel,Round,9.10mm,Deployant Buckle,,,Black,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Mother of Pearl,,16mm,Quartz,Yes,200m/660ft,https://www.prestigetime.com/item/Breitling/Colt-Lady-33mm/a7738811%7Ea769%7E780p.html
Alligator/Crocodile Leather,,White Contrasting Stitiching,Uni-Directional Rotating,,Solid,33mm ,Stainless Steel,Round,9.10mm,Deployant Buckle,,,Gold (Light Brown),,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Mother of Pearl,,16mm,Quartz,Yes,200m/660ft,https://www.prestigetime.com/item/Breitling/Colt-Lady-33mm/a7738811%7Ea769%7E779p.html
Rubber,,,Uni-Directional Rotating,Yes,Solid,31.8mm ,Stainless Steel,Round,12.70mm,Tang Buckle,,,Black,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Mother of Pearl,,,Quartz - Chronometer,,100m/330ft,https://www.prestigetime.com/item/Breitling/Galactic-32/a71356L2%7Ea708-1rt.html
Calfskin Leather,,,Fixed,,Solid,39mm ,Black titanium coated steel,Round,,Push Button Deployant Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Grey,,,Quartz,No,100m/330ft,https://www.prestigetime.com/Tag-Heuer-Carrera-Quartz-war1115-fc6392.html
Alligator/Crocodile Leather,,,Fixed,,Transparent,35mm ,Gold Plated,Round,9.7mm,Push Button Deployant Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Jasmine/2935-pcs-01659.html
Stainless Steel,,,Fixed,,,22mm X 34.5mm ,Stainless Steel Brushed & Polished,Rectangle,9mm,Hidden Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m,https://www.prestigetime.com/item/Baume-Mercier/Hampton/10051.html
Alligator/Crocodile Leather,,,Fixed,,Solid,34mm X 21mm ,Stainless Steel,Rectangle,7.4mm,Deployant Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,30m/100ft.,https://www.prestigetime.com/Jaeger-LeCoultre-Reverso-Lady-Quartz-2618430.html
Calfskin Leather,,,None,,Solid,23mm X 23mm ,Stainless Steel,Square,,Tang Buckle,,,Orange,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,,Quartz,No,30m,https://www.prestigetime.com/item/Hermes/Medor/028326WW00.html
Alligator/Crocodile Leather,,,Uni-Directional Rotating,Yes,Solid,31.8mm ,Stainless Steel,Round,12.70mm,Deployant Buckle,,,Brown,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Bronze,,,Quartz - Chronometer,,100m/330ft,https://www.prestigetime.com/item/Breitling/Galactic-32/a71356L2%7Eq579-2cd.html
Alligator/Crocodile Leather,,,Uni-Directional Rotating,Yes,Solid,31.8mm ,Stainless Steel,Round,12.70mm,Deployant Buckle,,,Black,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,,Quartz - Chronometer,,100m/330ft,https://www.prestigetime.com/item/Breitling/Galactic-32/a71356L2%7Eg702-1cd.html
Black titanium coated steel,,,Fixed,,Solid,39mm ,Black titanium coated steel,Round,,Push Button Folding Clasp,,,Black,,New/Unworn,Scratch Resistant Sapphire,Grey,,,Quartz,No,100m/330ft,https://www.prestigetime.com/Tag-Heuer-Carrera-Quartz-war1115-ba0602.html
Alligator/Crocodile Leather,,,Fixed,,Transparent,26mm ,18kt Rose Gold,Round,8mm,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,White,,,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Flagship-Automatic/L4.274.8.27.2.html
Fabric,,NOMOS Exclusive Blue-Black Color,,,Transparent,36.3mm ,Stainless Steel,Round,9.55mm,Tang Buckle,,,Blue,,New/Unworn,Scratch Resistant Sapphire,Blue,,18mm,Automatic,Yes,200m/660ft,https://www.prestigetime.com/Nomos-Glashutte-Ahoi-Neomatik-561-Atlantik.html
Fabric,,,,,Transparent,36.3mm ,Stainless Steel,Round,9.55mm,Tang Buckle,,,Grey,,New/Unworn,Scratch Resistant Sapphire,Blue,,18mm,Automatic,Yes,200m/660ft,https://www.prestigetime.com/Nomos-Glashutte-Ahoi-Neomatik-562-Signalblau.html
Stainless Steel & Rose Gold,,,Fixed,,Solid,23mm X 37mm ,Stainless Steel & Rose Gold,Rectangle,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,17mm,Quartz,No,30m/100ft.,https://www.prestigetime.com/Longines-DolceVita-Quartz-Ladies-L5-512-5-79-7.html
Rubber,,,Fixed,,Solid,40mm ,Stainless Steel,Round,,Deployant Buckle,,,Assorted Colors,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,100m/330ft,https://www.prestigetime.com/item/Jacob-Co/Five-Time-Zone-40mm/JC-M3.html
Calfskin Leather,,,Uni-Directional Rotating,Yes,Solid,31.8mm ,Stainless Steel,Round,12.70mm,Tang Buckle,,,Black,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Mother of Pearl,,,Quartz - Chronometer,,100m/330ft,https://www.prestigetime.com/item/Breitling/Galactic-32/a71356L2%7Ea708-1lt.html
Calfskin Leather,,,Uni-Directional Rotating,Yes,Solid,31.8mm ,Stainless Steel,Round,12.70mm,Tang Buckle,,,Black,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Mother of Pearl,,,Quartz - Chronometer,,100m/330ft,https://www.prestigetime.com/item/Breitling/Galactic-32/a71356L2%7Ea708-1lts.html
Calfskin Leather,,,Uni-Directional Rotating,Yes,Solid,31.8mm ,Stainless Steel,Round,12.70mm,Tang Buckle,,,Red,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Mother of Pearl,,,Quartz - Chronometer,,100m/330ft,https://www.prestigetime.com/item/Breitling/Galactic-32/a71356L2%7Ea708-6lts.html
Stainless Steel & Yellow Gold,,,Uni-Directional Rotating,,Solid,32mm ,Stainless Steel & Yellow Gold,Round,9.5mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,Yes,300m,https://www.prestigetime.com/Tag-Heuer-Aquaracer-Quartz-Ladies-32mm-wbd1323-bb0320.html
Alligator/Crocodile Leather,,,Fixed,,Transparent,33mm X 33mm ,Stainless Steel,Cushion,9.45mm,Tang Buckle,,,Grey,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,,Automatic,No,30m/100ft,https://www.prestigetime.com/item/Zenith/Star-33mm/03.1970.681%7E01.C733.html
Stainless Steel,,,Fixed,,Transparent,29.5mm ,Stainless Steel,Round,,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Automatic,No,50m,https://www.prestigetime.com/item/Longines/Conquest-Classic-Automatic-29mm/L2.285.0.87.6.html
Stainless Steel,,,Fixed,,Transparent,29.5mm ,Stainless Steel,Round,,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Black,,,Automatic,No,50m,https://www.prestigetime.com/item/Longines/Conquest-Classic-Automatic-29mm/L2.285.0.57.6.html
Alligator/Crocodile Leather,,,,,Solid,18.9mm X 29.4mm ,18kt Rose Gold,Oval,5.85mm,,,,Black,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Symphonette/L2.305.9.87.0.html
Calfskin Leather,,,None,,Solid,26.4mm X 26.4mm ,Stainless Steel,Square,,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,White,,,Automatic,No,30m/100ft,https://www.prestigetime.com/item/Hermes/H-Hour-Automatic-Medium-MM/039939ww00.html
Calfskin Leather,,,None,,Solid,26.4mm X 26.4mm ,Stainless Steel,Square,,Tang Buckle,,,White,,New/Unworn,Scratch Resistant Sapphire,White,,,Automatic,No,30m/100ft,https://www.prestigetime.com/item/Hermes/H-Hour-Automatic-Medium-MM/039936ww00.html
Calfskin Leather,,,None,,Solid,26.4mm X 26.4mm ,Stainless Steel,Square,,Tang Buckle,,,Blue,,New/Unworn,Scratch Resistant Sapphire,White,,,Automatic,No,30m/100ft,https://www.prestigetime.com/item/Hermes/H-Hour-Automatic-Medium-MM/039941WW00.html
